Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB02187,Business Analyst (Jira/Confluence),Business/Systems Analyst,Senior,Retail,Jira/Confluence,UAT Coordination | Data Analysis | SQL | Requirements Gathering | Gap Analysis | Change Management,Requirements Analysis | SQL | Stakeholder Management | Process Mapping | Documentation,6,B.Sc. Business Administration,Certified ScrumMaster | CBAP (Certified Business Analysis Professional),2,25,128500,Full-Time,On-Site,Dropbox,Large (1001–5000),Dublin,Ireland,2025-02-10,"Shape the future of Retail at Dropbox. As a Business Analyst (Jira/Confluence) you will coordinate UAT and support system rollouts with hands-on mastery of UAT Coordination and Data Analysis. We value deep knowledge of SQL and a pragmatic, ownership-driven mindset. 6 years' experience required. B.Sc. Business Administration preferred. Full-Time | On-Site."
JOB02188,Applied Scientist (Python/Scikit-learn),Data Scientist,Senior,E-commerce,Python/Scikit-learn,Looker | A/B Testing | Hypothesis Testing | Bayesian Statistics | Tableau | Time Series Forecasting,Python | SQL | Machine Learning | Statistics | Feature Engineering,9,Ph.D. Artificial Intelligence,AWS Certified Data Analytics | Google Professional Data Analytics Certificate | Coursera ML Specialization (Andrew Ng),3,4,173500,Full-Time,Hybrid,IBM,Enterprise (5000+),Toronto,Canada,2024-11-19,"We're looking for a Applied Scientist (Python/Scikit-learn) at IBM to power our E-commerce platform. Day-to-day, you'll run experiments and interpret statistical results with deep expertise in Looker and A/B Testing. You bring 9+ years, strong Hypothesis Testing skills, and a Ph.D. Artificial Intelligence (or equivalent). Full-Time | Hybrid | Enterprise (5000+)."
JOB02189,"Server-Side Engineer, Gaming Team",Backend Developer,Junior,Gaming,Ruby/Rails,API Versioning | GraphQL | PostgreSQL | Microservices | Rust | Go | Temporal | REST APIs,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,1,M.Sc. Computer Science,Oracle Java SE Certified,1,29,53000,Full-Time,On-Site,Robinhood,Startup (1–50),Cape Town,South Africa,2024-06-10,"Robinhood (Startup (1–50)) is hiring a Server-Side Engineer, Gaming Team to join our Gaming engineering team. You will build resilient microservices and event-driven systems using API Versioning, GraphQL, and PostgreSQL. We expect 1+ years of experience and a degree in M.Sc. Computer Science. Full-Time · On-Site."
JOB02190,Application Security Engineer (Tenable/Nessus),Cybersecurity Analyst,Senior,Media & Streaming,Tenable/Nessus,DLP | NIST CSF | Burp Suite | IAM | ISO 27001 | OSINT | Metasploit | IBM QRadar | Threat Hunting,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,6,Ph.D. Artificial Intelligence,AWS Security Specialty | CISSP,2,22,162000,Full-Time,Remote,GitLab,Enterprise (5000+),Dublin,Ireland,2024-11-11,"GitLab is scaling its Media & Streaming infrastructure and needs a talented Application Security Engineer (Tenable/Nessus). Core stack: DLP, NIST CSF, Burp Suite. You'll protect critical systems and data, partner cross-functionally, and set technical standards. 6+ yrs exp. Ph.D. Artificial Intelligence. Full-Time · Remote · Enterprise (5000+)."
JOB02191,AI Engineer – HuggingFace,AI/NLP Engineer,Mid-Level,Retail,HuggingFace/Transformers,Transformer Architectures | Guardrails | Embeddings | Model Evaluation | Tokenization | Semantic Search | Speech-to-Text | RAG Pipelines | Prompt Engineering,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,4,M.Sc. Data Science,OpenAI API Certification | HuggingFace NLP Course | Deep Learning Specialization (Coursera),3,23,90500,Contract,On-Site,CrowdStrike,Mid-size (201–1000),Austin,USA,2025-04-26,"At CrowdStrike (Mid-size (201–1000)), our Retail team is growing fast. We need a AI Engineer – HuggingFace who thrives with Transformer Architectures, Guardrails, and Embeddings. You'll develop NLP models for search, classification, and extraction in a collaborative, fast-paced environment. 4+ years exp · M.Sc. Data Science · Contract · On-Site."
JOB02192,Principal IoT Firmware Engineer – Rust/Embedded HAL,Embedded Systems Engineer,Principal / Staff,FinTech,Rust/Embedded HAL,FreeRTOS | Bare-Metal Programming | Firmware OTA Updates | JTAG Debugging | Low-Power Design | RTOS,C/C++ | RTOS | Microcontrollers | Hardware Interfaces (SPI/I2C/UART) | Debugging Tools (JTAG),13,B.Eng. Electrical Engineering,None,0,9,203500,Freelance,Hybrid,Atlassian,Mid-size (201–1000),Tel Aviv,Israel,2024-03-26,"At Atlassian (Mid-size (201–1000)), our FinTech team is growing fast. We need a Principal IoT Firmware Engineer – Rust/Embedded HAL who thrives with FreeRTOS, Bare-Metal Programming, and Firmware OTA Updates. You'll develop and optimise firmware for resource-constrained devices in a collaborative, fast-paced environment. 13+ years exp · B.Eng. Electrical Engineering · Freelance · Hybrid."
JOB02193,Database Administrator (MongoDB/Atlas),Database Administrator,Senior,E-commerce,MongoDB/Atlas,Monitoring | CockroachDB | pgBadger | RMAN | PITR | Aurora | Partitioning | DynamoDB,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,8,M.Sc. Information Systems,MongoDB Certified DBA Associate,1,22,160000,Full-Time,On-Site,Cloudflare,Small (51–200),Cape Town,South Africa,2025-04-03,"We're looking for a Database Administrator (MongoDB/Atlas) at Cloudflare to power our E-commerce platform. Day-to-day, you'll design, optimise, and maintain mission-critical production databases with deep expertise in Monitoring and CockroachDB. You bring 8+ years, strong pgBadger skills, and a M.Sc. Information Systems (or equivalent). Full-Time | On-Site | Small (51–200)."
JOB02194,Staff Senior UI/UX Designer,UI/UX Designer,Principal / Staff,Retail,Figma/User Research,Information Architecture | Persona Development | Design Systems | A/B Testing | Wireframing | Usability Testing | Visual Design | Prototyping | Design Tokens,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,18,Bootcamp + Self-Taught,Google UX Design Certificate | Interaction Design Foundation Certificate,2,19,283500,Freelance,On-Site,MongoDB,Mid-size (201–1000),San Francisco,USA,2024-12-18,"MongoDB (Mid-size (201–1000)) is hiring a Staff Senior UI/UX Designer to join our Retail engineering team. You will run usability testing and iterate on prototypes using Information Architecture, Persona Development, and Design Systems. We expect 18+ years of experience and a degree in Bootcamp + Self-Taught. Freelance · On-Site."
JOB02195,Mid-Level Mobile App Engineer,Mobile App Developer,Mid-Level,Media & Streaming,React Native/TypeScript,CoreML | Xcode | SQLite | Jetpack Compose | Room DB | Dart | Fastlane | Google Play Console,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,5,Bootcamp + Self-Taught,None,0,6,85000,Full-Time,Remote,Robinhood,Large (1001–5000),Mumbai,India,2024-10-19,"Robinhood (Large (1001–5000)) is hiring a Mid-Level Mobile App Engineer to join our Media & Streaming engineering team. You will optimise app performance and battery usage using CoreML, Xcode, and SQLite. We expect 5+ years of experience and a degree in Bootcamp + Self-Taught. Full-Time · Remote."
JOB02196,Lead Applied ML Engineer – Triton/ONNX,Machine Learning Engineer,Lead,Retail,Triton/ONNX,RLHF | BentoML | ONNX | Scikit-learn | Vector DBs | Dask | Ray,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,11,B.Sc. Software Engineering,Deep Learning Specialization (Coursera),1,15,237500,Full-Time,Hybrid,Atlassian,Mid-size (201–1000),Cape Town,South Africa,2024-10-03,"Atlassian (Mid-size (201–1000)) is hiring a Lead Applied ML Engineer – Triton/ONNX to join our Retail engineering team. You will deploy, monitor, and iterate on ML models in production using RLHF, BentoML, and ONNX. We expect 11+ years of experience and a degree in B.Sc. Software Engineering. Full-Time · Hybrid."
JOB02197,Senior Deep Learning Engineer,Machine Learning Engineer,Senior,Government,Triton/ONNX,RLHF | Dask | Ray | Feature Stores | Vector DBs | Scikit-learn | BentoML,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,9,M.Sc. Information Systems,Kubeflow Practitioner,1,11,154000,Full-Time,Hybrid,Palantir,Enterprise (5000+),Stockholm,Sweden,2024-10-21,"Shape the future of Government at Palantir. As a Senior Deep Learning Engineer you will deploy, monitor, and iterate on ML models in production with hands-on mastery of RLHF and Dask. We value deep knowledge of Ray and a pragmatic, ownership-driven mindset. 9 years' experience required. M.Sc. Information Systems preferred. Full-Time | Hybrid."
JOB02198,SOC Analyst,Cybersecurity Analyst,Mid-Level,Telecom,Zero Trust/IAM,Carbon Black | Burp Suite | ISO 27001 | DLP | IAM | Kali Linux | NIST CSF,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,4,Bootcamp + Self-Taught,None,0,22,88500,Full-Time,Remote,Datadog,Enterprise (5000+),Tel Aviv,Israel,2024-08-14,"Shape the future of Telecom at Datadog. As a SOC Analyst you will conduct vulnerability assessments and adversarial simulations with hands-on mastery of Carbon Black and Burp Suite. We value deep knowledge of ISO 27001 and a pragmatic, ownership-driven mindset. 4 years' experience required. Bootcamp + Self-Taught preferred. Full-Time | Remote."
JOB02199,Staff Senior Server-Side Engineer – Java/Spring Boot,Backend Developer,Principal / Staff,Entertainment,Java/Spring Boot,Go | Caching Strategies | GraphQL | REST APIs | API Versioning | Docker | Rust | Kotlin | PostgreSQL,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,18,B.Sc. Computer Science,Oracle Java SE Certified | Redis Certified Developer,2,7,222500,Full-Time,On-Site,Adobe,Small (51–200),Boston,USA,2025-02-03,"Adobe (Small (51–200)) is hiring a Staff Senior Server-Side Engineer – Java/Spring Boot to join our Entertainment engineering team. You will build resilient microservices and event-driven systems using Go, Caching Strategies, and GraphQL. We expect 18+ years of experience and a degree in B.Sc. Computer Science. Full-Time · On-Site."
JOB02200,Entry-Level Infrastructure Engineer,DevOps Engineer,Junior,Logistics,Jenkins/Docker,ArgoCD | GitOps | Infrastructure as Code | Vault | CI/CD Pipelines | Service Mesh,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),1,M.Sc. Cloud Computing,Docker Certified Associate,1,20,51500,Full-Time,Remote,Oracle,Startup (1–50),Paris,France,2025-05-18,"At Oracle (Startup (1–50)), our Logistics team is growing fast. We need a Entry-Level Infrastructure Engineer who thrives with ArgoCD, GitOps, and Infrastructure as Code. You'll operate and scale Kubernetes clusters in production in a collaborative, fast-paced environment. 1+ years exp · M.Sc. Cloud Computing · Full-Time · Remote."
JOB02201,Staff API Engineer – Python,Backend Developer,Lead,Aerospace,Python/Django,PostgreSQL | Microservices | API Versioning | Go | Message Queues | REST APIs | Caching Strategies | Rust,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,13,B.Sc. Information Technology,Redis Certified Developer | HashiCorp Vault Associate | AWS Certified Developer – Associate | Oracle Java SE Certified,4,16,238500,Full-Time,Hybrid,Databricks,Small (51–200),Bangalore,India,2024-02-26,"We're looking for a Staff API Engineer – Python at Databricks to power our Aerospace platform. Day-to-day, you'll build resilient microservices and event-driven systems with deep expertise in PostgreSQL and Microservices. You bring 13+ years, strong API Versioning skills, and a B.Sc. Information Technology (or equivalent). Full-Time | Hybrid | Small (51–200)."
JOB02202,SDET – Cypress/TypeScript,QA / Test Automation Engineer,Mid-Level,Aerospace,Cypress/TypeScript,Mock Servers | TestRail | Test Planning | Continuous Testing | Load Testing | Defect Tracking | Regression Testing | API Testing | Jenkins,Test Automation Frameworks | API Testing | CI/CD | SQL | Bug Tracking,3,Associate Degree in Computer Science,Postman API Fundamentals Certification | ISTQB Certified Tester,2,26,64000,Full-Time,Remote,CrowdStrike,Mid-size (201–1000),Paris,France,2024-09-05,"Shape the future of Aerospace at CrowdStrike. As a SDET – Cypress/TypeScript you will triage defects and drive quality across releases with hands-on mastery of Mock Servers and TestRail. We value deep knowledge of Test Planning and a pragmatic, ownership-driven mindset. 3 years' experience required. Associate Degree in Computer Science preferred. Full-Time | Remote."
JOB02203,"Mid-Level Reliability Engineer, Automotive",Site Reliability Engineer (SRE),Mid-Level,Automotive,AWS/Chaos Engineering,Distributed Tracing | Autoscaling | Capacity Planning | On-Call Response | PagerDuty | Load Testing | Chaos Engineering,Linux | Kubernetes | Monitoring/Observability | Incident Response | Scripting (Python/Go),5,B.Sc. Information Technology,None,0,13,114000,Full-Time,On-Site,N26,Enterprise (5000+),Mumbai,India,2025-03-17,"N26 (Enterprise (5000+)) is hiring a Mid-Level Reliability Engineer, Automotive to join our Automotive engineering team. You will improve system reliability and reduce toil through automation using Distributed Tracing, Autoscaling, and Capacity Planning. We expect 5+ years of experience and a degree in B.Sc. Information Technology. Full-Time · On-Site."
JOB02204,Sr. UX Researcher – Adobe XD,UI/UX Designer,Senior,Telecom,Adobe XD/Prototyping,Usability Testing | Persona Development | Prototyping | User Research | Wireframing | Visual Design | Design Tokens,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,7,M.Sc. Human-Computer Interaction,Certified Usability Analyst,1,4,139500,Full-Time,Hybrid,Airbnb,Mid-size (201–1000),Warsaw,Poland,2024-11-01,"Shape the future of Telecom at Airbnb. As a Sr. UX Researcher – Adobe XD you will build and maintain a scalable design system with hands-on mastery of Usability Testing and Persona Development. We value deep knowledge of Prototyping and a pragmatic, ownership-driven mindset. 7 years' experience required. M.Sc. Human-Computer Interaction preferred. Full-Time | Hybrid."
JOB02205,"Staff SOC Analyst, Logistics",Cybersecurity Analyst,Lead,Logistics,Splunk/SIEM,Carbon Black | Metasploit | ISO 27001 | NIST CSF | Kali Linux | IBM QRadar,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,12,B.Sc. Software Engineering,CEH (Certified Ethical Hacker) | GIAC GSEC | AWS Security Specialty,3,18,183000,Full-Time,On-Site,Netflix,Small (51–200),Sydney,Australia,2025-02-13,"Netflix (Small (51–200)) is hiring a Staff SOC Analyst, Logistics to join our Logistics engineering team. You will protect critical systems and data using Carbon Black, Metasploit, and ISO 27001. We expect 12+ years of experience and a degree in B.Sc. Software Engineering. Full-Time · On-Site."
