Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB02100,Microservices Engineer – Go/gRPC,Backend Developer,Mid-Level,Retail,Go/gRPC,MongoDB | Ruby | Temporal | REST APIs | Redis | Gin,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,4,B.Eng. Electronics & Communication,Google Professional Cloud Developer | Oracle Java SE Certified,2,15,108500,Full-Time,Remote,Cohere,Small (51–200),Melbourne,Australia,2024-08-29,"Cohere is scaling its Retail infrastructure and needs a talented Microservices Engineer – Go/gRPC. Core stack: MongoDB, Ruby, Temporal. You'll ensure backend scalability and security, partner cross-functionally, and set technical standards. 4+ yrs exp. B.Eng. Electronics & Communication. Full-Time · Remote · Small (51–200)."
JOB02101,Lead Incident Response Analyst – Tenable/Nessus,Cybersecurity Analyst,Lead,Logistics,Tenable/Nessus,CrowdStrike | IBM QRadar | GCP Security Command Center | Incident Response | Bash | Kali Linux | Python | Wireshark | Carbon Black | Tenable Nessus,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,14,M.Sc. Information Systems,None,0,8,241500,Freelance,On-Site,Adobe,Enterprise (5000+),Tokyo,Japan,2025-03-06,"Adobe (Enterprise (5000+)) is hiring a Lead Incident Response Analyst – Tenable/Nessus to join our Logistics engineering team. You will conduct vulnerability assessments and adversarial simulations using CrowdStrike, IBM QRadar, and GCP Security Command Center. We expect 14+ years of experience and a degree in M.Sc. Information Systems. Freelance · On-Site."
JOB02102,"Senior Data Scientist, Growth & Experimentation",Data Scientist,Senior,CleanTech,Python/Spark,Probability | CatBoost | Python | Time-Series Analysis | PyTorch | LightGBM | Deep Learning | Spark,Python | SQL | Machine Learning | Statistics | Feature Engineering,7,Associate Degree in Computer Science,AWS Certified ML Specialist,1,14,181500,Contract,Remote,Shopify,Large (1001–5000),Helsinki,Finland,2025-01-29,"At Shopify (Large (1001–5000)), our CleanTech team is growing fast. We need a Senior Data Scientist, Growth & Experimentation who thrives with Probability, CatBoost, and Python. You'll deliver robust ML and analytics pipelines in a collaborative, fast-paced environment. 7+ years exp · Associate Degree in Computer Science · Contract · Remote."
JOB02103,Staff Vulnerability Assessment Engineer – Kali Linux/Burp,Cybersecurity Analyst,Principal / Staff,Government,Kali Linux/Burp,Tenable Nessus | Python | PAM | GCP Security Command Center | Threat Intelligence | Bash | ISO 27001,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,16,B.Eng. Electrical Engineering,OSCP | GIAC GSEC | CISM | CISSP | CompTIA CySA+,5,8,305500,Full-Time,On-Site,Adobe,Enterprise (5000+),Seoul,South Korea,2024-01-22,"Adobe is scaling its Government infrastructure and needs a talented Staff Vulnerability Assessment Engineer – Kali Linux/Burp. Core stack: Tenable Nessus, Python, PAM. You'll investigate and contain security incidents, partner cross-functionally, and set technical standards. 16+ yrs exp. B.Eng. Electrical Engineering. Full-Time · On-Site · Enterprise (5000+)."
JOB02104,Lead ML Infrastructure Engineer (Triton/ONNX),Machine Learning Engineer,Lead,Travel & Hospitality,Triton/ONNX,Tecton | Vertex AI | Vector DBs | Ray | MLflow | Pinecone | Model Quantization | SageMaker,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,11,B.Sc. Mathematics,MLflow Certified Practitioner,1,9,279500,Internship,Hybrid,Spotify,Large (1001–5000),Nairobi,Kenya,2024-02-04,"Spotify (Large (1001–5000)) is hiring a Lead ML Infrastructure Engineer (Triton/ONNX) to join our Travel & Hospitality engineering team. You will deploy, monitor, and iterate on ML models in production using Tecton, Vertex AI, and Vector DBs. We expect 11+ years of experience and a degree in B.Sc. Mathematics. Internship · Hybrid."
JOB02105,Mid-Level DevOps Engineer – Prometheus/Grafana,DevOps Engineer,Mid-Level,Energy,Prometheus/Grafana,Pulumi | Istio | Loki | Linux | GCP | Falco,Docker | Kubernetes | Terraform | CI/CD | Linux,4,M.Sc. Machine Learning,Linux Foundation LFCS | CKA (Kubernetes Administrator) | AWS Certified DevOps Engineer – Professional | Google Professional DevOps Engineer,4,18,114500,Full-Time,On-Site,Microsoft,Enterprise (5000+),Munich,Germany,2024-03-15,"Microsoft is scaling its Energy infrastructure and needs a talented Mid-Level DevOps Engineer – Prometheus/Grafana. Core stack: Pulumi, Istio, Loki. You'll automate cloud infrastructure end-to-end, partner cross-functionally, and set technical standards. 4+ yrs exp. M.Sc. Machine Learning. Full-Time · On-Site · Enterprise (5000+)."
JOB02106,Distinguished Frontend Architect – Svelte/JavaScript,Frontend Developer,Principal / Staff,Media & Advertising,Svelte/JavaScript,Three.js | React Query | Accessibility (WCAG 2.2) | Figma | Jest | Design Systems | CSS3 | WebGL | Angular,React | TypeScript | HTML/CSS | Web Performance | Accessibility,18,B.Sc. Statistics,Microsoft Azure Developer (AZ-204) | Google Lighthouse Performance Certification | WCAG Accessibility Specialist,3,22,313500,Contract,On-Site,Stripe,Large (1001–5000),Los Angeles,USA,2024-10-13,"At Stripe (Large (1001–5000)), our Media & Advertising team is growing fast. We need a Distinguished Frontend Architect – Svelte/JavaScript who thrives with Three.js, React Query, and Accessibility (WCAG 2.2). You'll build high-quality, accessible UI components in a collaborative, fast-paced environment. 18+ years exp · B.Sc. Statistics · Contract · On-Site."
JOB02107,Senior Cloud DevOps Engineer – GCP/Helm,DevOps Engineer,Senior,Real Estate,GCP/Helm,Helm | Kustomize | Consul | SonarQube | Go | Python,Docker | Kubernetes | Terraform | CI/CD | Linux,6,M.Sc. Artificial Intelligence,HashiCorp Vault Associate | Google Professional DevOps Engineer,2,27,174000,Full-Time,On-Site,Meta,Enterprise (5000+),Seattle,USA,2024-03-22,"We're looking for a Senior Cloud DevOps Engineer – GCP/Helm at Meta to power our Real Estate platform. Day-to-day, you'll automate cloud infrastructure end-to-end with deep expertise in Helm and Kustomize. You bring 6+ years, strong Consul skills, and a M.Sc. Artificial Intelligence (or equivalent). Full-Time | On-Site | Enterprise (5000+)."
JOB02108,Lead Cloud Security Analyst – Microsoft Sentinel,Cybersecurity Analyst,Lead,Insurance,Microsoft Sentinel,Threat Intelligence | Cortex XSOAR | Nmap | SIEM | SOC 2 | Red Team/Blue Team | IDS/IPS | Wireshark | Microsoft Sentinel,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,14,B.Sc. Cognitive Science,CompTIA CySA+ | CompTIA Security+,2,6,227500,Full-Time,Hybrid,ServiceNow,Enterprise (5000+),San Francisco,USA,2024-01-07,"ServiceNow (Enterprise (5000+)) is hiring a Lead Cloud Security Analyst – Microsoft Sentinel to join our Insurance engineering team. You will conduct vulnerability assessments and adversarial simulations using Threat Intelligence, Cortex XSOAR, and Nmap. We expect 14+ years of experience and a degree in B.Sc. Cognitive Science. Full-Time · Hybrid."
JOB02109,Mid-Level Flutter Developer – React Native/TypeScript,Mobile App Developer,Mid-Level,BioTech,React Native/TypeScript,Dart | GraphQL | Jetpack Compose | Sentry | Core Data | CoreML | In-App Purchases | ARKit,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,5,B.Sc. Cognitive Science,None,0,23,114500,Full-Time,On-Site,Uber,Large (1001–5000),Barcelona,Spain,2025-04-03,"At Uber (Large (1001–5000)), our BioTech team is growing fast. We need a Mid-Level Flutter Developer – React Native/TypeScript who thrives with Dart, GraphQL, and Jetpack Compose. You'll build and release polished mobile features in a collaborative, fast-paced environment. 5+ years exp · B.Sc. Cognitive Science · Full-Time · On-Site."
JOB02110,Mid-Level Machine Learning Engineer – PyTorch/MLflow,Machine Learning Engineer,Mid-Level,Entertainment,PyTorch/MLflow,CI/CD | Prometheus | TensorFlow | Tecton | FastAPI | MLflow | BentoML | Ray,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,3,Bootcamp + Self-Taught,NVIDIA Deep Learning Institute Certificate,1,16,128000,Full-Time,On-Site,HubSpot,Large (1001–5000),Los Angeles,USA,2024-02-13,"Shape the future of Entertainment at HubSpot. As a Mid-Level Machine Learning Engineer – PyTorch/MLflow you will optimise model latency, throughput, and cost at scale with hands-on mastery of CI/CD and Prometheus. We value deep knowledge of TensorFlow and a pragmatic, ownership-driven mindset. 3 years' experience required. Bootcamp + Self-Taught preferred. Full-Time | On-Site."
JOB02111,Staff API Engineer – Python/Kafka,Backend Developer,Principal / Staff,Travel & Hospitality,Python/Kafka,NATS | MySQL | NestJS | Gin | Kubernetes | Spring Boot | AWS,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,18,M.Sc. Artificial Intelligence,None,0,29,336500,Full-Time,On-Site,Twilio,Mid-size (201–1000),Seattle,USA,2024-09-15,"Join Twilio's Travel & Hospitality division as a Staff API Engineer – Python/Kafka. You'll optimise database queries, caching layers, and throughput leveraging NATS, MySQL, and NestJS across a high-scale, distributed environment. Required: 18 years' experience, M.Sc. Artificial Intelligence. Full-Time, On-Site."
JOB02112,Principal Cloud Architect – Serverless/Lambda,Cloud Solutions Architect,Mid-Level,CleanTech,Serverless/Lambda,SLO/SLA Design | FinOps | CDN | Istio | Cloud Functions | Networking,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,4,M.Sc. Artificial Intelligence,AWS Security Specialty | HashiCorp Terraform Associate,2,11,131500,Full-Time,Remote,Salesforce,Enterprise (5000+),Barcelona,Spain,2025-01-15,"Shape the future of CleanTech at Salesforce. As a Principal Cloud Architect – Serverless/Lambda you will provide architecture guidance and review for engineering squads with hands-on mastery of SLO/SLA Design and FinOps. We value deep knowledge of CDN and a pragmatic, ownership-driven mindset. 4 years' experience required. M.Sc. Artificial Intelligence preferred. Full-Time | Remote."
JOB02113,Staff Penetration Tester / Red Team,Cybersecurity Analyst,Lead,Gaming,Microsoft Sentinel,Forensics | IAM | Penetration Testing | Tenable Nessus | Microsoft Sentinel | Nmap | NIST CSF | Zero Trust,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,10,M.Sc. Information Systems,None,0,3,236000,Full-Time,On-Site,Adobe,Enterprise (5000+),Los Angeles,USA,2024-10-25,"Shape the future of Gaming at Adobe. As a Staff Penetration Tester / Red Team you will conduct vulnerability assessments and adversarial simulations with hands-on mastery of Forensics and IAM. We value deep knowledge of Penetration Testing and a pragmatic, ownership-driven mindset. 10 years' experience required. M.Sc. Information Systems preferred. Full-Time | On-Site."
JOB02114,Staff Research Scientist – NLP/Transformers,Data Scientist,Lead,BioTech,NLP/Transformers,Statistics | Pandas | Deep Learning | Snowflake | NumPy | Time-Series Analysis,Python | SQL | Machine Learning | Statistics | Feature Engineering,10,B.Eng. Electrical Engineering,SAS Certified Data Scientist,1,4,254000,Internship,Hybrid,GitLab,Mid-size (201–1000),Toronto,Canada,2024-12-27,"GitLab (Mid-size (201–1000)) is hiring a Staff Research Scientist – NLP/Transformers to join our BioTech engineering team. You will develop robust forecasting and anomaly-detection pipelines using Statistics, Pandas, and Deep Learning. We expect 10+ years of experience and a degree in B.Eng. Electrical Engineering. Internship · Hybrid."
JOB02115,Senior Build & Release Engineer (Pulumi/AWS),DevOps Engineer,Senior,E-commerce,Pulumi/AWS,Bash | Helm | GitLab CI | eBPF | Consul | EKS / AKS / GKE | Pulumi,Docker | Kubernetes | Terraform | CI/CD | Linux,7,M.Sc. Cybersecurity,Linux Foundation LFCS,1,22,177500,Full-Time,On-Site,SAP,Enterprise (5000+),Delhi,India,2024-10-05,"SAP (Enterprise (5000+)) is hiring a Senior Build & Release Engineer (Pulumi/AWS) to join our E-commerce engineering team. You will build and maintain internal developer platforms and tooling using Bash, Helm, and GitLab CI. We expect 7+ years of experience and a degree in M.Sc. Cybersecurity. Full-Time · On-Site."
JOB02116,Sr. Security Operations Engineer – IBM QRadar,Cybersecurity Analyst,Senior,PropTech,IBM QRadar,Nmap | Kali Linux | Metasploit | Azure Defender | IBM QRadar | GCP Security Command Center | Zero Trust,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,7,B.Sc. Computer Science,Microsoft SC-200 | Splunk Core Certified User | CISSP | AWS Security Specialty | CompTIA Security+,5,4,169000,Freelance,On-Site,Google,Enterprise (5000+),Los Angeles,USA,2024-08-15,"Google is scaling its PropTech infrastructure and needs a talented Sr. Security Operations Engineer – IBM QRadar. Core stack: Nmap, Kali Linux, Metasploit. You'll investigate and contain security incidents, partner cross-functionally, and set technical standards. 7+ yrs exp. B.Sc. Computer Science. Freelance · On-Site · Enterprise (5000+)."
JOB02117,Principal Data Scientist – SQL/Tableau,Data Scientist,Lead,Healthcare,SQL/Tableau,Snowflake | dbt | Python | Kedro | XGBoost | Statistics | Feature Engineering,Python | SQL | Machine Learning | Statistics | Feature Engineering,12,B.Sc. Software Engineering,None,0,5,258500,Full-Time,Remote,IBM,Enterprise (5000+),Melbourne,Australia,2025-02-06,"IBM (Enterprise (5000+)) is hiring a Principal Data Scientist – SQL/Tableau to join our Healthcare engineering team. You will develop robust forecasting and anomaly-detection pipelines using Snowflake, dbt, and Python. We expect 12+ years of experience and a degree in B.Sc. Software Engineering. Full-Time · Remote."
JOB02118,Mid-Level Go / Go/gRPC Backend Engineer,Backend Developer,Mid-Level,HR Tech,Go/gRPC,Rate Limiting | gRPC | k6 | Node.js | RabbitMQ | PostgreSQL,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,3,Bootcamp + Self-Taught,None,0,20,108000,Full-Time,On-Site,Uber,Large (1001–5000),Boston,USA,2025-02-16,"Join Uber's HR Tech division as a Mid-Level Go / Go/gRPC Backend Engineer. You'll design and build RESTful, event-driven, and gRPC APIs leveraging Rate Limiting, gRPC, and k6 across a high-scale, distributed environment. Required: 3 years' experience, Bootcamp + Self-Taught. Full-Time, On-Site."
JOB02119,Distinguished AI/ML Engineer (Media & Advertising),Machine Learning Engineer,Principal / Staff,Media & Advertising,Feature Store/Feast,CUDA | BentoML | TensorFlow | LangChain | Data Version Control (DVC) | ONNX | Spark,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,17,MBA (IT / Analytics),AWS Certified Data Engineer,1,10,382500,Full-Time,Hybrid,Razorpay,Mid-size (201–1000),Paris,France,2024-07-14,"Razorpay is scaling its Media & Advertising infrastructure and needs a talented Distinguished AI/ML Engineer (Media & Advertising). Core stack: CUDA, BentoML, TensorFlow. You'll ensure model reliability and continuous improvement, partner cross-functionally, and set technical standards. 17+ yrs exp. MBA (IT / Analytics). Full-Time · Hybrid · Mid-size (201–1000)."
JOB02120,Distinguished Enterprise Cloud Architect (Multi-Cloud/Kubernetes),Cloud Solutions Architect,Principal / Staff,HR Tech,Multi-Cloud/Kubernetes,Route53 | Redshift | Azure | ARM Templates | SD-WAN | Cost Optimization | Cloud Security | BigQuery | AWS Control Tower | API Gateway,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,16,B.Sc. Information Technology,AWS Advanced Networking Specialty | AWS Certified Solutions Architect – Professional | TOGAF 9 Certified | AWS Security Specialty | Google Cloud Professional Architect,5,9,390000,Full-Time,Remote,ServiceNow,Enterprise (5000+),Denver,USA,2025-01-24,"ServiceNow is scaling its HR Tech infrastructure and needs a talented Distinguished Enterprise Cloud Architect (Multi-Cloud/Kubernetes). Core stack: Route53, Redshift, Azure. You'll drive cloud-native modernisation initiatives, partner cross-functionally, and set technical standards. 16+ yrs exp. B.Sc. Information Technology. Full-Time · Remote · Enterprise (5000+)."
